Daniel Kwak push up,,,,
time,wx,wy,wz,
10.2094712257385,0.35,0.01,0.33,
10.2121162414551,0.33,-0.37,0.32,
10.2201731204987,0.24,-0.52,0.26,
10.2300572395325,0.07,-0.36,0.21,
10.2402172088623,-0.06,0.01,0.27,
10.2498903274536,-0.13,0.39,0.32,
10.2599272727966,-0.16,0.55,0.32,
10.2695660591125,-0.16,0.37,0.32,
10.279983997345,-0.11,-0.01,0.31,
10.2897782325745,-0.13,-0.26,0.3,
10.3079071044922,-0.25,-0.28,0.28,
10.3107042312622,-0.36,-0.1,0.33,
10.3196032047272,-0.42,0.22,0.39,
10.3294022083282,-0.32,0.58,0.31,
10.3392152786255,-0.09,0.97,0.21,
10.349228143692,0.02,1.24,0.05,
10.3591461181641,0.08,1.13,-0.16,
10.369255065918,0.03,0.68,-0.26,
10.3792190551758,-0.04,0.1,-0.29,
10.3891940116882,-0.05,-0.33,-0.36,
10.4075050354004,-0.05,-0.4,-0.43,
10.4099903106689,-0.08,-0.17,-0.48,
10.4188721179962,-0.1,0.08,-0.48,
10.4286160469055,-0.17,0.12,-0.46,
10.4386262893677,-0.25,-0.12,-0.4,
10.4484801292419,-0.31,-0.47,-0.25,
10.4586162567139,-0.35,-0.66,-0.09,
10.4684951305389,-0.34,-0.49,0.04,
10.4783511161804,-0.37,0.09,0.14,
10.4882922172546,-0.39,0.78,0.2,
10.4997782707214,-0.37,1.23,0.21,
10.5179853439331,-0.35,0.73,0.17,
10.5202062129974,-0.35,0.73,0.17,
10.5278220176697,-0.33,0.06,0.17,
10.5378911495209,-0.35,-0.44,0.17,
10.5480570793152,-0.34,-0.51,0.09,
10.5576422214508,-0.28,-0.21,-0.01,
10.5678071975708,-0.22,0.16,-0.08,
10.5776500701904,-0.2,0.19,-0.12,
10.5876040458679,-0.18,-0.12,-0.06,
10.5977292060852,-0.12,-0.47,0.05,
10.6173422336578,-0.04,-0.46,0.22,
10.6189322471619,-0.04,-0.46,0.22,
10.6269102096558,0.06,-0.11,0.24,
10.6371982097626,0.15,0.28,0.18,
10.6471021175385,0.22,0.47,0.11,
10.6570219993591,0.21,0.4,0.01,
10.6669692993164,0.19,0.11,-0.06,
10.6769800186157,0.21,-0.2,-0.09,
10.687117099762,0.23,-0.35,-0.14,
10.6978740692139,0.29,-0.36,-0.21,
10.7159442901611,0.31,-0.29,-0.25,
10.7183151245117,0.28,-0.27,-0.25,
10.7264001369476,0.23,-0.32,-0.21,
10.7365212440491,0.19,-0.39,-0.16,
10.7463130950928,0.16,-0.38,-0.11,
10.756272315979,0.12,-0.34,-0.04,
10.7661511898041,0.06,-0.27,0.04,
10.7763352394104,0.02,-0.2,0.11,
10.786199092865,0.08,-0.02,0.18,
10.7972931861877,0.14,0.34,0.19,
10.814254283905,0.22,0.73,0.07,
10.8167700767517,0.26,0.92,-0.06,
10.8256211280823,0.24,0.78,-0.18,
10.8355891704559,0.13,0.32,-0.28,
10.8456110954285,0.02,-0.29,-0.32,
10.85560131073,-0.04,-0.75,-0.31,
10.8654322624207,-0.06,-0.91,-0.31,
10.8753471374512,-0.05,-0.81,-0.32,
10.8852663040161,-0.06,-0.58,-0.32,
10.8954472541809,-0.07,-0.35,-0.28,
10.9133310317993,-0.11,-0.22,-0.23,
10.9161510467529,-0.15,-0.22,-0.19,
10.9249000549316,-0.17,-0.27,-0.12,
10.9349822998047,-0.16,-0.12,0.01,
10.944794178009,-0.14,0.28,0.06,
10.9551153182983,-0.1,0.81,-0.03,
10.9646952152252,-0.08,1.19,-0.18,
10.9747400283813,-0.1,1.16,-0.31,
10.9847102165222,-0.17,0.71,-0.41,
10.9948642253876,-0.26,0.02,-0.51,
11.01389503479,-0.35,-0.98,-0.61,
11.0166420936584,-0.35,-0.98,-0.61,
11.0240330696106,-0.34,-0.94,-0.64,
11.0341572761536,-0.34,-0.61,-0.68,
11.0440230369568,-0.37,-0.15,-0.73,
11.0542073249817,-0.43,0.21,-0.76,
11.0639872550964,-0.52,0.28,-0.72,
11.0741231441498,-0.58,0.03,-0.64,
11.0840482711792,-0.62,-0.36,-0.58,
11.0940542221069,-0.66,-0.67,-0.51,
11.112606048584,-0.72,-0.72,-0.43,
11.1153750419617,-0.77,-0.46,-0.36,
11.123330116272,-0.84,0.03,-0.32,
11.1338453292847,-0.9,0.49,-0.34,
11.1432971954346,-0.95,0.66,-0.4,
11.1533350944519,-1,0.49,-0.45,
11.1632280349731,-1.05,0.13,-0.46,
11.1731331348419,-1.08,-0.21,-0.49,
11.1831192970276,-1.07,-0.29,-0.55,
11.1930642127991,-1.1,-0.1,-0.67,
11.2100241184235,-1.11,0.22,-0.85,
11.2126941680908,-1.11,0.45,-1.05,
11.2229533195496,-1.08,0.45,-1.21,
11.2327661514282,-1.05,0.22,-1.31,
11.2425870895386,-0.97,-0.15,-1.35,
11.2527070045471,-0.89,-0.52,-1.34,
11.2625432014465,-0.82,-0.88,-1.26,
11.2723612785339,-0.73,-1.27,-1.12,
11.2824251651764,-0.64,-1.59,-0.92,
11.2923882007599,-0.6,-1.73,-0.63,
11.3034131526947,-0.58,-1.63,-0.32,
11.3205671310425,-0.46,-1.22,-0.05,
11.3232882022858,-0.27,-0.61,0.15,
11.3320651054382,-0.02,0.04,0.33,
11.3418703079224,0.26,0.54,0.48,
11.3520121574402,0.47,0.76,0.58,
11.3618340492249,0.53,0.75,0.67,
11.3717260360718,0.45,0.62,0.75,
11.3816452026367,0.47,0.51,0.75,
11.3917961120605,0.62,0.44,0.7,
11.4026679992676,0.88,0.34,0.63,
11.4205842018127,1.15,0.12,0.55,
11.4230761528015,1.36,-0.19,0.48,
11.431244134903,1.43,-0.44,0.47,
11.4411251544952,1.32,-0.47,0.53,
11.4512343406677,1.12,-0.28,0.61,
11.4610800743103,1.02,-0.03,0.64,
11.4709131717682,1.06,0.14,0.63,
11.480936050415,1.17,0.08,0.64,
11.4912090301514,1.32,-0.15,0.71,
11.5019283294678,1.36,-0.36,0.88,
11.5199522972107,1.18,-0.35,1.07,
11.5223140716553,1,-0.09,1.15,
11.5306262969971,0.88,0.47,1.08,
11.5404000282288,0.86,1.05,0.95,
11.5504932403564,0.91,1.34,0.83,
11.5602102279663,1,1.24,0.77,
11.5701513290405,0.98,0.78,0.8,
11.5806970596313,0.87,0.13,0.88,
11.5903811454773,0.7,-0.49,0.92,
11.6009902954102,0.7,-0.93,0.78,
11.6188082695007,0.68,-0.95,0.52,
11.6212661266327,0.61,-0.62,0.4,
11.6298491954803,0.52,-0.19,0.49,
11.6397180557251,0.37,0.26,0.68,
11.6498181819916,0.21,0.61,0.84,
11.6595041751862,0.22,0.75,0.84,
11.6696362495422,0.34,0.84,0.73,
11.6796340942383,0.36,0.88,0.58,
11.6894760131836,0.34,0.81,0.48,
11.6995551586151,0.26,0.64,0.4,
11.7189230918884,0.19,0.2,0.23,
11.7213761806488,0.19,0.2,0.23,
11.7293519973755,0.16,-0.11,0.18,
11.7389571666718,0.14,-0.42,0.15,
11.748939037323,0.18,-0.58,0.08,
11.7587900161743,0.25,-0.46,-0.03,
11.7689151763916,0.22,-0.09,-0.13,
11.778772354126,0.07,0.27,-0.14,
11.7886831760407,-0.06,0.42,-0.06,
11.7988390922546,-0.12,0.39,0.04,
11.8175673484802,-0.08,0.29,0.03,
11.8199973106384,-0.04,0.24,-0.03,
11.8285431861877,-0.05,0.26,-0.04,
11.8382081985474,-0.16,0.26,-0.02,
11.8484163284302,-0.3,0.09,0,
11.8580551147461,-0.35,-0.17,0.05,
11.8681750297546,-0.37,-0.32,0.12,
11.8778731822968,-0.37,-0.31,0.16,
11.8880741596222,-0.33,-0.17,0.19,
11.898371219635,-0.27,0.11,0.22,
11.9177670478821,-0.22,0.75,0.1,
11.9201462268829,-0.22,0.75,0.1,
11.9275932312012,-0.2,0.8,0.03,
11.9375081062317,-0.17,0.68,-0.04,
11.9476480484009,-0.18,0.47,-0.09,
11.9573841094971,-0.27,0.28,-0.09,
11.9674000740051,-0.32,0.1,-0.12,
11.977283000946,-0.36,-0.04,-0.11,
11.9874272346497,-0.39,-0.16,-0.15,
11.9981150627136,-0.4,-0.21,-0.18,
12.0146660804749,-0.41,-0.21,-0.14,
12.0169353485107,-0.4,-0.15,-0.03,
12.0269491672516,-0.42,-0.04,0.08,
12.036868095398,-0.45,0.06,0.19,
12.0469222068787,-0.43,0.14,0.31,
12.0566263198853,-0.42,0.24,0.4,
12.0667753219605,-0.38,0.37,0.46,
12.0765190124512,-0.28,0.5,0.42,
12.0865292549133,-0.13,0.57,0.31,
12.0966501235962,-0.06,0.47,0.22,
12.1075263023376,-0.04,0.19,0.15,
12.1246590614319,0.03,-0.08,0.09,
12.126932144165,0.1,-0.11,-0.01,
12.1360502243042,0.13,0.03,-0.12,
12.1460380554199,0.15,0.07,-0.21,
12.1558301448822,0.15,-0.12,-0.23,
12.1658701896667,0.15,-0.45,-0.21,
12.1758282184601,0.14,-0.71,-0.14,
12.1856911182404,0.14,-0.73,-0.09,
12.1959462165833,0.11,-0.48,-0.06,
12.2069230079651,0.08,-0.12,-0.04,
12.2242140769959,0.07,0.14,0,
12.2265563011169,0.08,0.13,0.01,
12.2355060577393,0.06,-0.1,0.01,
12.2454500198364,0.02,-0.42,0.04,
12.2554321289063,-0.01,-0.67,0.06,
12.2651262283325,-0.01,-0.74,0.06,
12.2749831676483,0.01,-0.58,0.06,
12.2851431369782,0.06,-0.29,0.05,
12.2951371669769,0.09,0.01,0.05,
12.3050203323364,0.12,0.16,0.05,
12.3241243362427,0.19,0.16,0.05,
12.3268752098084,0.25,0.15,0.06,
12.3345592021942,0.31,0.18,0.04,
12.3448362350464,0.32,0.23,-0.04,
12.3545022010803,0.26,0.19,-0.14,
12.36456823349,0.2,-0.01,-0.22,
12.3742232322693,0.17,-0.27,-0.27,
12.3844132423401,0.16,-0.46,-0.31,
12.3943972587585,0.18,-0.54,-0.31,
12.4067771434784,0.19,-0.47,-0.29,
12.422749042511,0.17,-0.28,-0.22,
12.42511510849,0.14,-0.01,-0.17,
12.4340991973877,0.13,0.25,-0.14,
12.444057226181,0.11,0.37,-0.13,
12.4535870552063,0.05,0.27,-0.13,
12.463885307312,-0.02,-0.01,-0.12,
12.4736151695251,-0.07,-0.31,-0.12,
12.483635187149,-0.1,-0.41,-0.16,
12.4937062263489,-0.11,-0.28,-0.22,
12.5036442279816,-0.1,0,-0.3,
12.5210041999817,-0.1,0.24,-0.35,
12.5238702297211,-0.12,0.3,-0.34,
12.5333271026611,-0.17,0.12,-0.32,
12.5432372093201,-0.21,-0.21,-0.33,
12.5529592037201,-0.26,-0.44,-0.33,
12.563178062439,-0.28,-0.42,-0.34,
12.5728220939636,-0.25,-0.16,-0.36,
12.5829372406006,-0.24,0.2,-0.38,
12.5930001735687,-0.25,0.45,-0.43,
12.6052141189575,-0.26,0.44,-0.46,
12.621945142746,-0.3,0.24,-0.45,
12.6246480941772,-0.35,-0.03,-0.44,
12.6325471401215,-0.41,-0.28,-0.49,
12.6424901485443,-0.44,-0.42,-0.54,
12.6524081230164,-0.49,-0.42,-0.56,
12.6623740196228,-0.55,-0.27,-0.54,
12.6722581386566,-0.57,-0.04,-0.52,
12.682272195816,-0.57,0.26,-0.53,
12.692310333252,-0.59,0.47,-0.57,
12.7025651931763,-0.64,0.49,-0.61,
12.7224781513214,-0.84,-0.02,-0.66,
12.724335193634,-0.84,-0.02,-0.66,
12.7317032814026,-0.89,-0.23,-0.65,
12.7417740821838,-0.92,-0.3,-0.64,
12.7516181468964,-0.98,-0.28,-0.66,
12.7616441249847,-1.07,-0.18,-0.71,
12.7715811729431,-1.12,-0.07,-0.77,
12.7815270423889,-1.12,0.02,-0.81,
12.7916870117188,-1.14,0.03,-0.83,
12.8015971183777,-1.17,0.01,-0.86,
12.8211040496826,-1.19,-0.06,-0.88,
12.8235731124878,-1.19,-0.06,-0.88,
12.8310670852661,-1.21,-0.04,-0.91,
12.8409621715546,-1.25,-0.06,-0.93,
12.8507771492004,-1.29,-0.13,-0.89,
12.8608701229095,-1.25,-0.22,-0.86,
12.8708600997925,-1.14,-0.23,-0.88,
12.8811192512512,-1.06,-0.19,-0.93,
12.8907103538513,-0.95,-0.15,-0.93,
12.9008083343506,-0.8,-0.16,-0.88,
12.9121251106262,-0.6,-0.18,-0.77,
12.9306640625,-0.15,-0.28,-0.49,
12.9322671890259,-0.15,-0.28,-0.49,
12.9401602745056,0.06,-0.39,-0.32,
12.9502191543579,0.22,-0.52,-0.12,
12.9600961208344,0.36,-0.57,0.09,
12.9704401493073,0.46,-0.44,0.28,
12.9801440238953,0.56,-0.15,0.43,
12.989972114563,0.68,0.19,0.56,
13.0012092590332,0.83,0.37,0.69,
13.0099232196808,1,0.27,0.82,
13.0298891067505,1.26,-0.28,0.95,
13.0315041542053,1.26,-0.28,0.95,
13.0393991470337,1.27,-0.24,0.92,
13.0496072769165,1.17,0.07,0.93,
13.0597043037415,1.16,0.36,0.96,
13.0692842006683,1.26,0.47,1,
13.0793790817261,1.33,0.35,1.03,
13.0892291069031,1.35,0,1.1,
13.0994091033936,1.33,-0.44,1.18,
13.1092572212219,1.32,-0.79,1.19,
13.1279921531677,1.26,-0.95,1.14,
13.1306710243225,1.15,-0.84,1.13,
13.1388030052185,1.1,-0.51,1.21,
13.1489510536194,1.06,0.06,1.31,
13.15855717659,1.06,0.81,1.38,
13.1686320304871,1.09,1.43,1.31,
13.1786260604858,1.1,1.67,1.13,
13.1883752346039,1.02,1.41,0.9,
13.1986303329468,0.82,0.7,0.75,
13.2083342075348,0.57,-0.23,0.77,
13.2263240814209,0.45,-0.99,0.94,
13.229079246521,0.5,-1.34,1.01,
13.2383382320404,0.53,-1.18,0.92,
13.2479021549225,0.46,-0.69,0.77,
13.2578701972961,0.35,-0.2,0.68,
13.2679710388184,0.27,0.11,0.67,
13.2779340744019,0.23,0.21,0.68,
13.2879071235657,0.21,0.26,0.78,
13.2977471351624,0.19,0.38,0.84,
13.3075201511383,0.27,0.69,0.74,
13.3245272636414,0.34,1.09,0.56,
13.3274250030518,0.28,1.29,0.37,
13.3372812271118,0.15,1.01,0.21,
13.3473401069641,0.03,0.46,0.16,
13.3570561408997,0.03,0.04,0.08,
13.3670740127563,0.1,0.03,-0.1,
13.3770823478699,0.16,0.25,-0.39,
13.3868932723999,0.2,0.3,-0.57,
13.3970580101013,0.15,0.06,-0.62,
13.4068591594696,0.02,-0.38,-0.65,
13.4242420196533,-0.13,-0.82,-0.57,
13.426765203476,-0.2,-0.98,-0.36,
13.4371652603149,-0.18,-0.71,-0.23,
13.4465970993042,-0.13,-0.16,-0.24,
13.4565362930298,-0.07,0.39,-0.25,
13.4665911197662,-0.03,0.73,-0.14,
13.4763832092285,0.01,0.84,-0.05,
13.4862742424011,0.07,0.82,-0.07,
13.4963130950928,0.1,0.78,-0.1,
13.5062551498413,0.12,0.72,-0.11,
13.5242300033569,0.15,0.55,-0.14,
13.5271022319794,0.16,0.28,-0.18,
13.5358853340149,0.15,-0.02,-0.19,
13.5457773208618,0.15,-0.26,-0.2,
13.5560071468353,0.09,-0.27,-0.21,
13.5656361579895,-0.03,-0.09,-0.16,
13.5756530761719,-0.1,0.19,-0.09,
13.5854451656342,-0.19,0.47,-0.04,
13.5956172943115,-0.35,0.55,0.04,
13.6053872108459,-0.46,0.35,0.18,
13.6221342086792,-0.53,-0.05,0.34,
13.625146150589,-0.56,-0.37,0.45,
13.6352510452271,-0.54,-0.38,0.46,
13.6454241275787,-0.48,-0.03,0.43,
13.6550831794739,-0.41,0.48,0.36,
13.6649751663208,-0.29,0.83,0.26,
13.6749231815338,-0.21,0.91,0.17,
13.6848161220551,-0.23,0.67,0.14,
13.6948580741882,-0.19,0.22,0.14,
13.7046370506287,-0.09,-0.15,0.12,
13.7159321308136,0.01,-0.25,0.06,
13.7337172031403,0.09,-0.19,-0.1,
13.7362103462219,0.12,-0.15,-0.22,
13.7444353103638,0.11,-0.22,-0.22,
13.7542853355408,0.12,-0.39,-0.16,
13.7643580436707,0.15,-0.51,-0.09,
13.7740142345428,0.16,-0.51,-0.03,
13.7841141223907,0.17,-0.39,0.04,
13.794162273407,0.19,-0.2,0.11,
13.8038892745972,0.23,-0.01,0.15,
13.8152091503143,0.26,0.15,0.14,
13.83256316185,0.25,0.23,0.13,
13.835015296936,0.22,0.2,0.12,
13.8435621261597,0.24,0.05,0.11,
13.8535871505737,0.26,-0.13,0.1,
13.8635950088501,0.2,-0.3,0.09,
13.8734850883484,0.16,-0.44,0.08,
13.8832671642303,0.16,-0.45,0.06,
13.8934252262115,0.17,-0.31,0.03,
13.9030432701111,0.18,-0.07,-0.03,
13.9136672019959,0.19,0.17,-0.11,
13.9323301315308,0.17,0.27,-0.16,
13.9347071647644,0.13,0.15,-0.18,
13.9430911540985,0.1,-0.11,-0.17,
13.9529311656952,0.03,-0.37,-0.14,
13.9629130363464,-0.03,-0.52,-0.12,
13.9726300239563,-0.07,-0.52,-0.1,
13.9826052188873,-0.06,-0.36,-0.1,
13.9926261901855,-0.05,-0.13,-0.08,
14.0040352344513,-0.02,0.07,-0.04,
14.0127010345459,-0.03,0.15,-0.04,
14.0319633483887,-0.02,0.15,-0.06,
14.0342061519623,-0.02,0.15,-0.06,
14.0424790382385,-0.05,0.2,-0.09,
14.052303314209,-0.06,0.25,-0.2,
14.0621712207794,-0.1,0.23,-0.33,
14.0719571113586,-0.17,0.09,-0.41,
14.0819592475891,-0.23,-0.17,-0.45,
14.0921950340271,-0.24,-0.42,-0.47,
14.1016421318054,-0.24,-0.57,-0.47,
14.1120100021362,-0.25,-0.6,-0.45,
14.1328392028809,-0.22,-0.3,-0.31,
14.1335463523865,-0.22,-0.3,-0.31,
14.1413850784302,-0.2,0.15,-0.29,
14.1512832641602,-0.2,0.71,-0.35,
14.1614580154419,-0.22,1.12,-0.46,
14.1714231967926,-0.28,1.07,-0.58,
14.1811180114746,-0.36,0.52,-0.63,
14.1912372112274,-0.46,-0.27,-0.62,
14.20099401474,-0.5,-0.93,-0.61,
14.2110681533813,-0.48,-1.13,-0.6,
14.2285990715027,-0.47,-0.83,-0.6,
14.2306401729584,-0.48,-0.14,-0.61,
14.2408311367035,-0.49,0.59,-0.63,
14.25066614151,-0.49,0.96,-0.68,
14.2608623504639,-0.52,0.8,-0.72,
14.2705183029175,-0.59,0.23,-0.75,
14.2804791927338,-0.65,-0.45,-0.72,
14.2904772758484,-0.66,-0.92,-0.67,
14.3003401756287,-0.69,-0.91,-0.58,
14.3106231689453,-0.73,-0.51,-0.48,
14.3300700187683,-0.71,0.74,-0.56,
14.3323931694031,-0.71,0.74,-0.56,
14.3398733139038,-0.77,1.15,-0.68,
14.3503770828247,-0.87,1.11,-0.75,
14.3597903251648,-0.92,0.64,-0.74,
14.3698163032532,-0.93,-0.08,-0.67,
14.3796491622925,-0.93,-0.62,-0.66,
14.3897233009338,-0.89,-0.66,-0.68,
14.3998391628265,-0.81,-0.32,-0.7,
14.4098763465881,-0.74,0.17,-0.68,
14.4294610023499,-0.93,0.48,-0.69,
14.4316871166229,-0.93,0.48,-0.69,
14.4393701553345,-1.01,0.24,-0.76,
14.4493291378021,-0.99,-0.08,-0.85,
14.4593241214752,-0.92,-0.33,-0.92,
14.4690752029419,-0.87,-0.48,-0.98,
14.4790740013123,-0.86,-0.56,-1.01,
14.4891591072083,-0.9,-0.63,-0.98,
14.4989001750946,-0.99,-0.68,-0.83,
14.5092141628265,-1.05,-0.64,-0.61,
14.5199501514435,-0.96,-0.48,-0.48,
14.537257194519,-0.73,-0.18,-0.45,
14.5395770072937,-0.44,0.14,-0.43,
14.5484590530396,-0.13,0.31,-0.4,
14.5584092140198,0.19,0.28,-0.33,
14.568409204483,0.52,0.02,-0.21,
14.5785131454468,0.86,-0.34,-0.04,
14.5881381034851,1.13,-0.6,0.18,
14.5981793403625,1.23,-0.61,0.46,
14.6082842350006,1.15,-0.4,0.72,
14.6191153526306,1.13,-0.06,0.93,
14.6371603012085,1.22,0.29,1.06,
14.6398620605469,1.34,0.51,1.15,
14.647716999054,1.43,0.48,1.18,
14.6576480865479,1.48,0.19,1.19,
14.6679272651672,1.47,-0.19,1.21,
14.6777110099792,1.38,-0.45,1.3,
14.687518119812,1.24,-0.5,1.4,
14.6974792480469,1.2,-0.33,1.44,
14.7072651386261,1.2,-0.01,1.34,
14.7185521125793,1.22,0.46,1.17,
14.7366192340851,1.17,0.7,1.02,
14.7392582893372,1.17,0.7,1.02,
14.7469341754913,1.17,0.31,1.04,
14.7573161125183,1.05,-0.21,1.15,
14.7669751644135,0.92,-0.68,1.31,
14.7769021987915,0.99,-0.9,1.38,
14.7867741584778,1.14,-0.77,1.23,
14.7967600822449,1.2,-0.32,0.91,
14.8067193031311,1.01,0.3,0.76,
14.8182172775269,0.77,0.79,0.87,
14.8345141410828,0.8,1.02,0.97,
14.8372821807861,0.88,1.03,0.98,
14.846764087677,0.85,0.76,0.86,
14.8561081886292,0.69,0.22,0.59,
14.866268157959,0.4,-0.43,0.49,
14.8760921955109,0.18,-0.88,0.59,
14.8860521316528,0.2,-0.81,0.7,
14.8960242271423,0.22,-0.2,0.69,
14.9060111045837,0.21,0.58,0.52,
14.915931224823,0.21,1.04,0.31,
14.9357171058655,0.05,0.49,0.31,
14.9374182224274,0.05,0.49,0.31,
14.9456763267517,0,-0.12,0.29,
14.9554543495178,-0.04,-0.41,0.17,
14.9655952453613,0,-0.19,0.03,
14.9754152297974,0.1,0.47,-0.15,
14.9855711460114,0.13,1.06,-0.37,
14.9953103065491,0.06,1.04,-0.5,
15.0052871704102,-0.07,0.37,-0.51,
15.0176362991333,-0.19,-0.69,-0.4,
15.034481048584,-0.27,-1.85,-0.06,
15.0372171401978,-0.27,-1.85,-0.06,
15.0450119972229,-0.22,-1.52,-0.02,
15.0547451972961,-0.1,-0.66,-0.03,
15.0648181438446,0.03,0.48,-0.07,
15.0749571323395,0.16,1.43,-0.1,
15.0846090316772,0.18,1.81,-0.17,
15.0943613052368,0.08,1.56,-0.18,
15.1046221256256,-0.03,0.83,-0.1,
15.1148452758789,-0.08,0,0.02,
15.1341953277588,-0.09,-0.59,-0.03,
15.1367383003235,-0.09,-0.59,-0.03,
15.1442031860352,-0.13,-0.37,-0.12,
15.1539862155914,-0.18,-0.17,-0.13,
15.1643571853638,-0.3,-0.14,-0.05,
15.1739001274109,-0.42,-0.26,0.09,
15.1838412284851,-0.52,-0.28,0.27,
15.1940250396729,-0.58,-0.07,0.48,
15.204231262207,-0.56,0.36,0.65,
15.2149572372437,-0.52,0.84,0.69,
15.2327642440796,-0.52,1.1,0.64,
15.2353761196136,-0.48,0.97,0.58,
15.2435111999512,-0.4,0.6,0.48,
15.2535872459412,-0.33,0.27,0.28,
15.2634491920471,-0.22,0.17,0.05,
15.2732121944427,-0.07,0.25,-0.15,
15.2832322120667,0.05,0.3,-0.34,
15.2931241989136,0.17,0.11,-0.48,
15.3030071258545,0.21,-0.29,-0.56,
15.3131182193756,0.23,-0.72,-0.54,
15.3240821361542,0.28,-0.93,-0.4,
15.3424391746521,0.31,-0.78,-0.3,
15.3448882102966,0.32,-0.38,-0.27,
15.3525052070618,0.26,0.07,-0.2,
15.3625302314758,0.19,0.36,-0.06,
15.3724482059479,0.14,0.46,0.05,
15.3825781345367,0.1,0.36,0.17,
15.3923840522766,0.11,0.17,0.31,
15.4021542072296,0.11,-0.01,0.4,
15.412278175354,0.09,-0.11,0.44,
15.422779083252,0.06,-0.12,0.39,
15.4399521350861,0.03,-0.03,0.28,
15.4424381256104,0.04,0.18,0.22,
15.4518702030182,0.08,0.43,0.13,
15.4618330001831,0.2,0.6,0.01,
15.4716711044312,0.27,0.6,-0.09,
15.4818241596222,0.26,0.35,-0.18,
15.491702079773,0.19,-0.06,-0.27,
15.5015382766724,0.11,-0.44,-0.33,
15.5116891860962,0.04,-0.67,-0.38,
15.5218000411987,0,-0.77,-0.41,
15.541136264801,-0.03,-0.72,-0.25,
15.5438511371613,-0.03,-0.72,-0.25,
15.5510230064392,0,-0.62,-0.12,
15.5614743232727,0.04,-0.4,-0.02,
15.5707561969757,0.04,-0.06,0.04,
15.580982208252,0.04,0.3,0.05,
15.5909471511841,0.05,0.57,0.04,
15.6008172035217,0.02,0.64,0.03,
15.6111192703247,-0.03,0.51,-0.04,
15.620913028717,-0.06,0.33,-0.12,
15.6403512954712,-0.11,0.29,-0.34,
15.643000125885,-0.11,0.29,-0.34,
15.6506333351135,-0.13,0.26,-0.5,
15.660412311554,-0.18,0.09,-0.63,
15.6702122688293,-0.25,-0.18,-0.69,
15.6803631782532,-0.29,-0.41,-0.7,
15.690131187439,-0.32,-0.54,-0.67,
15.7000932693481,-0.36,-0.64,-0.64,
15.710196018219,-0.42,-0.73,-0.58,
15.7199351787567,-0.49,-0.78,-0.48,
15.7381782531738,-0.55,-0.71,-0.37,
15.7404270172119,-0.57,-0.5,-0.29,
15.749498128891,-0.57,-0.17,-0.23,
15.7597370147705,-0.55,0.2,-0.17,
15.76953125,-0.56,0.51,-0.11,
15.7795963287354,-0.59,0.61,-0.04,
15.7895040512085,-0.61,0.46,-0.02,
15.7994160652161,-0.63,0.12,-0.08,
15.8093712329865,-0.64,-0.26,-0.21,
15.8213243484497,-0.64,-0.41,-0.34,
15.8377141952515,-0.59,-0.24,-0.46,
15.8405632972717,-0.52,0.14,-0.57,
15.8489871025085,-0.46,0.46,-0.72,
15.8590822219849,-0.49,0.51,-0.84,
15.868839263916,-0.58,0.34,-0.91,
15.8788380622864,-0.67,0.08,-0.93,
15.8887753486633,-0.68,-0.18,-0.95,
15.8987293243408,-0.67,-0.39,-0.99,
15.908506155014,-0.65,-0.5,-1.02,
15.9190511703491,-0.68,-0.48,-1.02,
15.9379901885986,-0.77,-0.07,-0.92,
15.9408721923828,-0.77,-0.07,-0.92,
15.9481773376465,-0.87,0.13,-0.81,
15.9583592414856,-0.96,0.14,-0.76,
15.9680881500244,-1.08,-0.02,-0.75,
15.9780921936035,-1.14,-0.24,-0.78,
15.9878282546997,-1.18,-0.26,-0.77,
15.997905254364,-1.18,0,-0.8,
16.0081021785736,-1.15,0.45,-0.91,
16.0177891254425,-1.1,0.8,-1.05,
16.0357370376587,-1.06,0.81,-1.16,
16.0383262634277,-1.12,0.49,-1.25,
16.0475561618805,-1.25,-0.01,-1.28,
16.0575542449951,-1.31,-0.42,-1.19,
16.0673823356628,-1.27,-0.67,-1.05,
16.0774221420288,-1.17,-0.81,-0.96,
16.0872111320496,-1.05,-0.84,-0.92,
16.0975651741028,-0.91,-0.82,-0.77,
16.1071290969849,-0.7,-0.78,-0.55,
16.1172611713409,-0.38,-0.75,-0.31,
16.1282153129578,-0.03,-0.65,-0.11,
16.1468782424927,0.38,0.05,0.39,
16.1492910385132,0.38,0.05,0.39,
16.15682721138,0.51,0.36,0.66,
16.166618347168,0.68,0.49,0.81,
16.1767582893372,0.85,0.49,0.86,
16.1866540908813,1.01,0.42,0.89,
16.1964550018311,1.17,0.25,0.92,
16.206353187561,1.38,-0.01,0.92,
16.2163610458374,1.54,-0.27,0.9,
16.2270603179932,1.6,-0.47,0.84,
16.2439231872559,1.57,-0.44,0.82,
16.245786190033,1.52,-0.24,0.84,
16.2558932304382,1.61,0,0.87,
16.2659993171692,1.78,0.17,0.94,
16.2761340141296,1.95,0.2,1.07,
16.2858471870422,2.03,0.1,1.24,
16.2958092689514,1.91,-0.09,1.35,
16.3056461811066,1.76,-0.25,1.33,
16.3155922889709,1.62,-0.18,1.23,
16.3258652687073,1.5,0.14,1.15,
16.3432803153992,1.51,0.51,1.14,
16.3451189994812,1.57,0.82,1.19,
16.3552641868591,1.54,1.08,1.27,
16.3652501106262,1.41,1.3,1.24,
