time,wx,wy,wz
8.214682102,2.19,-1.01,-0.91
8.225168228,2.04,-1.31,-0.95
8.234831095,2.04,-1.04,-1.07
8.247344971,2,-0.3,-0.99
8.2557652,1.93,0.31,-0.59
8.27346611,2.1,-0.38,-0.63
8.275769234,2.1,-0.38,-0.63
8.285642147,2.1,-0.77,-0.99
8.295287132,2.12,-0.49,-1.16
8.306021214,1.95,0.28,-0.85
8.314753056,1.87,0.56,-0.5
8.325008154,1.81,-0.03,-0.24
8.335165024,1.47,-0.79,-0.05
8.346623182,1.35,-0.8,-0.3
8.356384277,1.3,-0.13,-0.61
8.373062134,1.18,0.44,-0.55
8.37543416,1.25,0.49,-0.43
8.385516167,1.27,0.21,-0.21
8.394664288,1.35,-0.26,0.09
8.405551195,1.23,-0.54,0.16
8.4150002,0.98,-0.4,0.02
8.424738169,0.62,0.2,-0.27
8.434738159,0.36,0.68,-0.55
8.445625305,0.25,0.83,-0.59
8.456387997,0.36,0.64,-0.48
8.472791195,0.47,0.31,-0.31
8.474745274,0.48,0.03,-0.02
8.485476971,0.42,-0.1,0.19
8.494524002,0.28,-0.17,0.3
8.50563097,0.16,-0.05,0.27
8.514875174,0.07,0.25,0.16
8.524485111,0.04,0.45,0.07
8.534471989,0.14,0.46,0.12
8.54681015,0.24,0.32,0.27
8.555416107,0.29,0.1,0.36
8.572460175,0.17,-0.03,0.39
8.574485302,0.01,0.07,0.29
8.585515022,-0.16,0.31,0.16
8.594202042,-0.22,0.59,0.05
8.605487108,-0.18,0.57,0.04
8.614373207,-0.1,0.35,0.19
8.624624252,0,0.09,0.4
8.634045124,0.08,-0.23,0.56
8.645635128,0.03,-0.4,0.62
8.654699326,-0.14,-0.36,0.49
8.67239809,-0.35,-0.11,0.21
8.675046206,-0.5,0.15,-0.05
8.685532093,-0.54,0.24,-0.17
8.693902969,-0.52,0.15,-0.15
8.705288172,-0.47,-0.03,-0.05
8.714182138,-0.45,-0.25,0.1
8.724176168,-0.44,-0.43,0.19
8.734032154,-0.57,-0.45,0.2
8.745003223,-0.76,-0.25,0.08
8.754547119,-0.88,0.1,-0.09
8.772059202,-0.91,0.32,-0.15
8.774525166,-0.84,0.29,-0.14
8.784958124,-0.77,0.12,-0.02
8.79394722,-0.71,-0.13,0.18
8.805042267,-0.69,-0.39,0.35
8.813759089,-0.73,-0.5,0.44
8.823915005,-0.76,-0.44,0.4
8.833737135,-0.79,-0.21,0.35
8.8447721,-0.86,0,0.3
8.854698181,-0.88,0.13,0.24
8.871333122,-0.93,0.21,0.23
8.874303102,-0.98,0.16,0.25
8.884678125,-1,0.01,0.3
8.893948078,-1.03,-0.13,0.33
8.904554129,-1.01,-0.22,0.37
8.913860321,-1.06,-0.21,0.46
8.923465252,-1.16,-0.21,0.55
8.9337852,-1.19,-0.2,0.56
8.945166111,-1.25,-0.13,0.6
8.954913139,-1.34,-0.08,0.62
8.970561981,-1.42,-0.08,0.6
8.974254131,-1.46,-0.02,0.56
8.984688282,-1.5,0.08,0.52
8.993446112,-1.51,0.15,0.47
9.004184246,-1.49,0.15,0.41
9.013532162,-1.55,0.15,0.36
9.023586273,-1.71,0.11,0.36
9.033316135,-1.77,0.08,0.39
9.044800282,-1.67,0.33,0.43
9.054962158,-1.54,0.64,0.61
9.072012186,-1.58,0.62,0.9
9.07450819,-1.7,0.21,1.12
9.084712029,-1.95,-0.19,1.2
9.093207121,-2.06,-0.38,1.19
9.104598999,-2.01,-0.26,1.04
9.113469124,-1.78,0.07,0.8
9.123285294,-1.42,0.31,0.53
9.133368015,-1.13,0.34,0.17
9.145637989,-0.9,0.47,-0.13
9.154360294,-0.67,0.83,-0.27
9.171373129,-0.53,1.24,-0.34
9.173837185,-0.35,1.47,-0.36
9.184138298,-0.12,1.48,-0.41
9.193544149,0.11,1.33,-0.46
9.204136133,0.31,1.22,-0.5
9.213216305,0.42,1.14,-0.51
9.222756147,0.38,0.94,-0.41
9.233506203,0.27,0.62,-0.21
9.244968176,0.21,0.23,-0.03
9.254812241,0.04,-0.31,0.06
9.271446228,-0.14,-0.84,0.02
9.273812294,-0.35,-1.06,-0.07
9.284059048,-0.53,-0.86,-0.07
9.293227196,-0.62,-0.41,0.06
9.303544044,-0.62,-0.06,0.19
9.312888145,-0.58,-0.1,0.22
9.322843075,-0.53,-0.41,0.17
9.332792282,-0.39,-0.76,0.16
9.345214128,-0.07,-0.96,0.21
9.353981972,0.29,-0.94,0.2
9.370894194,0.57,-0.83,-0.02
9.373923302,0.75,-0.73,-0.45
9.384047031,0.69,-0.59,-0.92
9.392568111,0.56,-0.35,-1.19
9.403738022,0.59,-0.1,-1.32
9.412813187,0.68,0.19,-1.23
9.422958136,0.75,0.57,-0.8
9.432886124,0.72,0.87,-0.26
9.444019318,0.54,0.71,0.05
9.453405142,0.36,0.05,0.08
9.471974134,0.06,-0.79,-0.09
9.473610163,0.06,-0.79,-0.09
9.484131098,0.21,-0.42,0
9.492722988,0.54,0.23,0
9.503713131,0.82,0.73,-0.08
9.512658119,1.05,0.86,-0.15
9.5229671,1.23,0.65,-0.25
9.533322096,1.39,0.27,-0.39
9.544471264,1.56,-0.12,-0.48
9.553887129,1.78,-0.39,-0.51
9.571059227,1.91,-0.36,-0.39
9.573331118,1.91,-0.36,-0.39
9.583439112,1.89,-0.28,-0.36
9.592535973,1.76,-0.29,-0.46
9.603716135,1.63,-0.25,-0.53
9.612450123,1.82,-0.02,-0.47
9.622528076,1.85,0.2,-0.16
9.632424116,1.84,-0.01,0.19
9.643388271,1.94,-0.63,0.25
9.652869225,2.05,-1.21,0.1
9.66843605,1.68,-1.21,-0.11
9.673017025,1.41,-0.67,-0.55
9.683380127,1.5,0.31,-1.03
9.692218304,1.37,1.18,-0.76
9.703364134,1.26,1.01,-0.28
9.712184191,1.33,-0.02,-0.16
9.722966194,1.31,-0.83,-0.15
9.733100176,1.28,-0.86,-0.31
9.744274139,0.97,-0.27,-0.41
9.753509045,0.85,0.26,-0.37
9.770553112,0.96,0.44,-0.24
9.772890091,1.21,0.23,0.03
9.783207178,1.48,-0.08,0.21
9.791604042,1.45,-0.26,0.29
9.802644253,1.06,-0.26,0.29
9.811929226,0.59,0.06,0.19
9.822041035,0.35,0.35,-0.02
9.832012177,0.36,0.49,-0.14
9.843310118,0.5,0.47,-0.15
9.852688313,0.62,0.41,-0.01
9.869728088,0.6,0.22,0.15
9.872533321,0.45,0.02,0.2
9.883243084,0.21,-0.03,0.13
9.891790152,0.07,0.18,-0.14
9.903079987,0.04,0.42,-0.3
9.911919117,0.12,0.5,-0.23
9.922135115,0.21,0.34,-0.01
9.931680202,0.24,0.05,0.25
9.943901062,0.16,-0.12,0.4
9.953388214,0.03,-0.05,0.35
9.970058203,-0.13,0.17,0.18
9.972887993,-0.25,0.43,0.02
9.982398987,-0.25,0.6,-0.02
9.991614103,-0.12,0.57,0.07
10.00296617,-0.02,0.21,0.26
10.01188231,0.01,-0.12,0.42
10.02155924,-0.04,-0.23,0.47
10.03177309,-0.13,-0.13,0.43
10.04261398,-0.23,0.09,0.26
10.05366707,-0.33,0.29,0.14
10.07007504,-0.24,0.32,0.18
10.07235098,-0.24,0.32,0.18
10.08249521,-0.12,0.09,0.29
10.09133816,-0.1,-0.15,0.38
10.10235119,-0.22,-0.26,0.33
10.11176109,-0.37,-0.21,0.19
10.12160516,-0.5,-0.05,0.04
10.13156414,-0.56,0.1,-0.07
10.14320612,-0.56,0.14,-0.08
10.15282416,-0.54,0.05,-0.01
10.1695981,-0.53,-0.05,0.06
10.17187214,-0.56,-0.08,0.13
10.18209505,-0.57,-0.16,0.13
10.19136429,-0.59,-0.12,0.12
10.20212412,-0.63,-0.15,0.11
10.21137428,-0.64,-0.16,0.08
10.22139502,-0.62,-0.09,0.15
10.23133421,-0.61,-0.06,0.28
10.24219918,-0.62,-0.12,0.34
10.25174713,-0.68,-0.19,0.3
10.2689743,-0.77,-0.19,0.21
10.27177906,-0.84,-0.12,0.09
10.28242397,-0.86,0.01,0.03
10.29096031,-0.83,0.02,0.06
10.30241203,-0.77,-0.09,0.18
10.31125212,-0.76,-0.25,0.33
10.32096219,-0.75,-0.34,0.47
10.3318491,-0.83,-0.32,0.55
10.34325814,-1.03,-0.27,0.51
10.35260201,-1.24,-0.2,0.28
10.3684721,-1.29,0.07,0.06
10.37104607,-1.32,0.36,-0.02
10.38215518,-1.38,0.35,0
10.39092612,-1.37,0.18,0.15
10.40194607,-1.34,-0.05,0.37
10.4108572,-1.43,-0.37,0.6
10.42105007,-1.74,-0.68,0.77
10.4317503,-2.16,-0.79,0.79
10.44305801,-2.32,-0.47,0.66
10.45276928,-2.28,0.23,0.54
10.46971321,-2.21,0.93,0.58
10.47156215,-2.21,0.93,0.58
10.48169422,-2.25,0.7,0.68
10.49083424,-2.32,0.39,0.8
10.50171328,-2.37,0.14,1.02
10.51083708,-2.43,-0.08,1.32
10.52074218,-2.33,-0.31,1.59
10.53144598,-2.05,-0.32,1.72
10.5427711,-1.69,-0.23,1.71
10.5519321,-1.32,-0.31,1.5
10.56889915,-1.04,-0.5,1.07
10.571527,-0.73,-0.54,0.51
10.58183432,-0.38,-0.19,0.01
10.5901792,-0.09,0.35,-0.34
10.60163498,0.08,0.79,-0.65
10.61063218,0.24,1.01,-0.98
10.62042809,0.36,1.1,-1.11
10.6303401,0.42,1.12,-0.93
10.64168119,0.45,0.87,-0.55
10.65157318,0.44,0.29,-0.25
10.66888428,0.28,-0.33,-0.14
10.67150402,0.1,-0.72,-0.16
10.68143225,-0.03,-0.75,-0.17
10.69023228,-0.01,-0.57,-0.13
10.70125198,0.18,-0.42,-0.11
10.71064901,0.42,-0.39,-0.2
10.72024012,0.66,-0.37,-0.37
10.73043919,0.95,-0.31,-0.58
10.74221611,1.24,-0.23,-0.8
10.751966,1.3,-0.2,-0.93
10.76734304,1.18,-0.27,-0.92
10.77004099,1.25,-0.28,-0.98
10.78114319,1.4,-0.07,-1.09
10.79054499,1.58,0.28,-1.04
10.80090523,1.8,0.46,-0.9
10.81016302,2.11,0.22,-0.93
10.82001114,2.46,-0.34,-1.16
10.83131719,2.34,-0.83,-1.23
10.84234214,2.14,-1.33,-1.13
10.85185218,2.1,-1.24,-1.19
10.86804104,2.03,-0.43,-1.11
10.87090516,1.87,0.65,-0.64
10.88113213,1.74,0.93,-0.27
10.8897841,1.77,0.4,-0.25
10.90072012,1.7,-0.37,-0.47
10.91006613,1.82,-0.56,-0.66
10.92010307,1.73,-0.08,-0.54
10.93003416,1.68,0.29,-0.23
10.94172311,1.77,0.26,-0.07
10.95123816,1.61,-0.25,0.06
10.96801209,1.44,-0.64,0.01
10.97049522,1.19,-0.45,-0.29
10.98115206,1.07,0.2,-0.5
10.98991013,0.87,0.83,-0.47
11.000875,0.77,0.87,-0.28
11.00982904,0.89,0.55,-0.06
11.01993418,0.88,0.09,0.18
11.03045511,0.92,-0.29,0.3
11.04181623,0.87,-0.33,0.29
11.05106831,0.67,-0.3,0.26
11.06746721,0.56,-0.06,0.07
11.07044911,0.43,0.3,-0.12
11.08087301,0.36,0.55,-0.18
11.08955908,0.37,0.63,-0.13
11.10040998,0.31,0.44,0.05
11.10975409,0.3,0.24,0.22
11.11944318,0.31,0.09,0.36
11.1297071,0.3,-0.02,0.45
11.14075112,0.33,0.02,0.39
11.1503973,0.29,0.1,0.28
11.16918421,0.01,0.45,-0.04
11.17134118,0.01,0.45,-0.04
11.18038511,-0.02,0.63,-0.09
11.18979502,0.02,0.51,0
11.20026398,0.05,0.3,0.16
11.20903611,0.05,0.12,0.35
11.2194891,0.09,0.05,0.44
11.22936821,0.1,-0.04,0.47
11.2414403,0.04,-0.03,0.31
11.25094914,-0.01,0.09,0.09
11.26666832,-0.09,0.13,-0.07
11.26941299,-0.14,0.18,-0.19
11.28017998,-0.1,0.18,-0.16
11.289608,-0.01,-0.02,-0.05
11.30023623,0.05,-0.24,0.06
11.30931711,-0.03,-0.28,0.1
11.31927824,-0.14,-0.12,-0.01
11.32955027,-0.3,0.1,-0.18
11.34046698,-0.42,0.27,-0.34
11.35107613,-0.53,0.32,-0.42
11.36800814,-0.52,0.17,-0.33
11.37003613,-0.52,0.17,-0.33
11.38048601,-0.44,0,-0.23
11.38930702,-0.45,-0.16,-0.1
11.40025711,-0.49,-0.17,-0.04
11.40910101,-0.53,-0.14,-0.03
11.41905928,-0.55,-0.12,-0.04
11.42906332,-0.52,-0.08,-0.07
11.44104719,-0.49,-0.04,-0.05
11.45040226,-0.44,-0.09,0.03
11.46709609,-0.4,-0.13,0.14
11.4698472,-0.35,-0.19,0.21
11.48012114,-0.34,-0.21,0.24
11.48902321,-0.33,-0.1,0.26
11.49968624,-0.34,-0.01,0.23
11.50872612,-0.36,0.04,0.21
11.51846409,-0.36,0.05,0.24
11.52891397,-0.37,-0.06,0.31
11.53973913,-0.38,-0.24,0.36
11.54961514,-0.49,-0.37,0.34
11.5665741,-0.61,-0.32,0.24
11.56928015,-0.65,-0.12,0.11
11.57962012,-0.75,0.05,0.07
11.58886623,-0.84,0.07,0.05
11.59942412,-0.92,0.05,0.03
11.60856104,-1.06,0.06,0.07
11.618536,-1.11,0.05,0.07
11.62932301,-1.14,0.05,0.08
11.64102316,-1.25,-0.01,0.1
11.64985919,-1.28,-0.11,0.11
11.66582298,-1.32,-0.11,0.14
11.66848516,-1.38,-0.09,0.2
11.67968225,-1.45,-0.11,0.23
11.68861413,-1.46,-0.14,0.24
11.69939709,-1.5,-0.11,0.28
11.70848227,-1.57,-0.11,0.33
11.71866417,-1.68,-0.08,0.39
11.7285111,-1.78,0,0.44
11.7397213,-1.87,0.07,0.49
11.74984026,-1.95,0.14,0.54
11.76704311,-2.03,0.3,0.73
11.76908517,-2.03,0.3,0.73
11.78000617,-2.13,0.27,0.87
11.78792119,-2.23,0.19,1.03
11.79926014,-2.3,0.13,1.17
11.80838513,-2.27,0.15,1.33
11.81865621,-2.14,0.13,1.51
11.82840514,-1.92,-0.09,1.6
11.84030199,-1.59,-0.43,1.51
11.84950304,-1.21,-0.78,1.19
11.86593533,-0.81,-0.94,0.71
11.86833811,-0.46,-0.7,0.26
11.87930918,-0.13,-0.2,-0.11
11.88810825,0.16,0.38,-0.46
11.8989172,0.44,0.78,-0.82
11.90828228,0.62,0.95,-1.06
11.91785812,0.77,0.9,-1.11
11.92805624,0.76,0.66,-1.01
11.94003916,0.5,0.3,-0.85
11.94965506,0.15,-0.12,-0.67
11.96661115,-0.48,-0.29,-0.06
11.96869802,-0.48,-0.29,-0.06
11.97916412,-0.44,-0.24,0.46
11.98805428,-0.29,-0.47,0.69
11.99875116,-0.14,-0.79,0.58
12.00803328,0.08,-0.95,0.31
12.01774812,0.32,-0.76,0
12.02828217,0.54,-0.34,-0.29
12.0397141,0.7,0.12,-0.52
12.04900813,0.85,0.49,-0.69
12.06611204,0.96,0.7,-0.76
12.06875801,1.06,0.74,-0.7
12.07907319,1.22,0.58,-0.66
12.0875783,1.38,0.21,-0.73
12.09893918,1.24,-0.24,-0.83
12.10793519,1.14,-0.71,-0.93
12.11768103,1.22,-0.85,-1.01
12.12790012,1.32,-0.59,-1.02
12.1396842,1.55,-0.12,-0.86
12.1496892,1.84,0.24,-0.66
12.1661191,2.16,0.21,-0.59
12.16793418,2.16,-0.11,-0.57
12.17899132,2.06,-0.67,-0.62
12.1876421,1.83,-0.87,-0.78
12.19837904,1.64,-0.45,-0.91
12.20736313,1.67,0.44,-0.81
12.21737003,1.85,1.28,-0.41
12.22816801,2.18,1.32,-0.11
12.23918414,2.39,0.43,-0.03
12.24870729,2.17,-0.93,-0.01
12.26605511,1.65,-0.89,-0.26
12.2681303,1.65,-0.89,-0.26
12.27836013,1.33,0.34,-0.22
12.28714132,1.15,0.65,-0.36
12.29856515,1.19,0.38,-0.51
12.30725431,1.24,0.12,-0.61
12.31743717,1.36,0.07,-0.55
12.32728624,1.25,0,-0.32
12.33930111,1.2,-0.21,-0.14
12.34835315,0.98,-0.39,-0.02
12.36552715,0.75,-0.39,-0.1
12.36789513,0.6,-0.01,-0.33
12.37828016,0.5,0.44,-0.44
12.38654423,0.5,0.63,-0.57
12.3981123,0.58,0.63,-0.53
12.40726614,0.57,0.41,-0.38
12.41705012,0.56,0.15,-0.15
12.42725801,0.55,-0.04,0.05
12.43862915,0.6,-0.1,0.15
12.44846201,0.56,-0.02,0.23
12.46546817,0.52,0.11,0.18
12.46754718,0.54,0.32,0.11
12.47844028,0.51,0.36,0.12
12.48667812,0.51,0.33,0.06
12.49805713,0.48,0.35,0.06
12.50669003,0.48,0.31,0.17
12.51723909,0.51,0.22,0.3
12.52764416,0.48,0.07,0.45
12.53923607,0.45,0.04,0.49
12.54833603,0.43,0.12,0.46
12.5652802,0.38,0.2,0.38
12.56782913,0.3,0.27,0.24
12.57799816,0.21,0.34,0.09
12.5867312,0.13,0.43,-0.05
12.59741497,0.04,0.41,-0.05
12.60683203,-0.02,0.24,0.04
12.61663723,-0.09,0,0.22
12.62645912,-0.09,-0.17,0.29
12.63852024,-0.03,-0.15,0.33
12.64718723,0.02,-0.13,0.31
12.66367102,0.02,-0.1,0.24
12.66754723,-0.07,-0.06,0.12
12.6779201,-0.19,0.05,-0.03
12.68700123,-0.31,0.18,-0.15
12.69741011,-0.39,0.24,-0.21
12.70665503,-0.41,0.24,-0.23
12.71670413,-0.37,0.17,-0.16
12.72735715,-0.32,0.01,-0.01
12.7386651,-0.35,-0.17,0.13
12.74827409,-0.4,-0.23,0.18
12.76462603,-0.43,-0.17,0.11
12.76688623,-0.47,-0.03,0.01
12.77729917,-0.5,0.09,-0.06
12.78619099,-0.5,0.14,-0.02
12.7977531,-0.48,0.03,0.05
12.80638909,-0.53,-0.17,0.14
12.81649733,-0.56,-0.25,0.18
12.8265233,-0.63,-0.21,0.16
12.83784318,-0.64,-0.12,0.1
12.84767914,-0.59,-0.03,0
12.86314631,-0.51,0.05,-0.02
12.86681914,-0.46,0,0.04
12.87722206,-0.47,-0.09,0.14
12.88635397,-0.49,-0.19,0.19
12.89721918,-0.53,-0.2,0.19
12.90617514,-0.57,-0.16,0.16
12.91587615,-0.57,-0.1,0.15
12.92691898,-0.52,-0.05,0.19
12.93826532,-0.46,-0.15,0.27
12.94769907,-0.41,-0.3,0.36
12.96367502,-0.43,-0.37,0.42
12.96610618,-0.56,-0.33,0.43
12.97745323,-0.7,-0.2,0.33
12.98635721,-0.76,0.02,0.19
12.99688005,-0.77,0.19,0.13
13.00650311,-0.8,0.12,0.18
13.01623321,-0.77,-0.05,0.25
13.0260601,-0.74,-0.19,0.35
13.03713417,-0.86,-0.36,0.43
13.04648829,-1.02,-0.46,0.36
13.06309819,-1.19,-0.27,0.18
13.06690216,-1.26,0.05,0.05
13.07705307,-1.3,0.25,-0.03
13.08584118,-1.32,0.25,0.01
13.09683228,-1.27,0.1,0.16
13.10575509,-1.26,-0.12,0.36
13.11602497,-1.46,-0.42,0.59
13.12639332,-1.76,-0.71,0.68
13.13815618,-1.99,-0.65,0.55
13.1476841,-2.07,-0.2,0.39
13.16373301,-2.05,0.33,0.3
13.1662221,-2.03,0.65,0.27
13.17692614,-1.98,0.71,0.32
13.18540215,-1.95,0.56,0.49
13.19651914,-1.96,0.32,0.78
13.20550632,-2.07,-0.02,1.1
13.21579814,-2.12,-0.4,1.32
13.2262311,-2.11,-0.53,1.38
13.23706102,-2.06,-0.44,1.38
13.24742126,-1.98,-0.28,1.33
13.26346731,-1.86,-0.14,1.21
13.26561117,-1.61,-0.09,1.03
13.27674103,-1.27,-0.14,0.78
13.28526211,-0.95,-0.18,0.5
13.29670715,-0.66,-0.15,0.27
13.3058753,-0.4,0,0.08
13.31539416,-0.17,0.27,-0.11
13.32605505,0,0.53,-0.24
13.33760118,0.07,0.65,-0.28
13.34724331,0.08,0.51,-0.31
13.36263704,0.1,0.27,-0.39
13.36574602,0.05,0.09,-0.49
13.37621117,0.03,0.01,-0.57
13.38538504,0.02,-0.04,-0.53
13.39577103,0.02,-0.04,-0.3
13.40512609,0.08,-0.07,0.02
13.41525126,0.16,-0.23,0.24
13.42530298,0.23,-0.52,0.26
13.43608809,0.32,-0.74,0.1
13.44594002,0.46,-0.77,-0.15
13.46151519,0.66,-0.56,-0.41
13.4656682,0.87,-0.18,-0.63
13.47628403,1.06,0.23,-0.83
13.48516917,1.18,0.53,-0.98
13.49727511,1.22,0.65,-1.05
13.50536013,1.28,0.62,-1.07
13.51534009,1.36,0.5,-1.03
13.5259521,1.46,0.34,-0.91
13.53687906,1.56,0.1,-0.76
13.5467062,1.68,-0.21,-0.64
13.56345129,1.71,-0.56,-0.55
13.56551123,1.86,-0.89,-0.56
13.575912,1.97,-0.9,-0.64
13.58467817,1.98,-0.63,-0.73
13.595716,2.12,-0.2,-0.84
13.60485411,2.35,0.18,-0.86
13.61498499,2.6,0.39,-0.69
13.62528229,2.68,0.41,-0.45
13.63714719,2.6,0.06,-0.3
13.64605331,2.22,-0.48,-0.3
13.66289902,1.93,-0.78,-0.46
13.66499901,1.86,-0.12,-0.52
13.67608118,1.74,0.89,-0.22
13.68461227,1.56,0.83,0.03
13.69564009,1.6,0.11,-0.04
13.7048552,1.38,-0.36,-0.23
13.71481705,1.19,-0.3,-0.42
13.72472525,1.12,0.39,-0.44
13.73663616,0.96,0.84,-0.19
13.74609423,0.93,0.53,0
13.76327014,0.92,-0.06,-0.02
13.76498127,0.92,-0.06,-0.02
13.77554917,0.79,-0.03,0.01
13.7847302,0.62,0.1,-0.06
13.795578,0.56,0.4,-0.06
13.80454397,0.58,0.46,0.1
13.81429315,0.63,0.21,0.21
13.82437801,0.68,-0.12,0.32
13.83683014,0.58,-0.33,0.32
13.84588432,0.47,-0.33,0.13
13.86249518,0.2,-0.14,-0.08
13.86493826,-0.03,0.18,-0.32
13.87554717,-0.1,0.5,-0.41
13.88423014,-0.04,0.51,-0.35
13.89520407,0.16,0.38,-0.12
13.90428615,0.25,0.07,0.19
13.91419125,0.31,-0.27,0.42
13.92464519,0.33,-0.36,0.52
13.93615913,0.31,-0.26,0.49
13.94563723,0.28,0.01,0.34
13.96163797,0.17,0.22,0.19
13.96494198,0.12,0.35,0.02
13.9752562,0.17,0.4,-0.04
13.98433614,0.24,0.24,0.03
13.99523401,0.24,0.03,0.16
14.00418901,0.13,-0.11,0.26
14.01414108,0.02,-0.13,0.15
14.02412009,-0.09,0.06,-0.07
14.03633928,-0.21,0.23,-0.26
14.04586124,-0.28,0.27,-0.38
14.0621841,-0.3,0.21,-0.37
14.06430411,-0.29,0.05,-0.31
14.07547426,-0.26,-0.13,-0.23
14.08411121,-0.3,-0.28,-0.21
14.09497023,-0.38,-0.28,-0.29
14.1039691,-0.47,-0.14,-0.36
14.11406517,-0.53,-0.01,-0.38
14.12401199,-0.54,0.04,-0.36
14.13580918,-0.51,0,-0.23
14.14541721,-0.46,-0.07,-0.04
14.16192818,-0.42,-0.19,0.12
14.16417217,-0.36,-0.34,0.17
14.17497206,-0.35,-0.32,0.14
14.18398809,-0.38,-0.21,0.07
14.19479322,-0.4,-0.06,-0.04
14.20387816,-0.43,0.03,-0.08
14.21341228,-0.43,-0.04,-0.06
14.223948,-0.42,-0.15,0.02
14.23625898,-0.43,-0.27,0.11
14.24532127,-0.41,-0.26,0.14
14.26142812,-0.43,-0.19,0.11
14.26409411,-0.49,-0.2,0.04
14.27501416,-0.55,-0.14,-0.02
14.28360605,-0.63,-0.06,-0.01
14.29462528,-0.72,-0.1,0
14.30362511,-0.76,-0.11,-0.02
14.31334829,-0.82,-0.02,-0.02
14.32402325,-0.86,0,-0.05
14.33555317,-0.87,-0.02,-0.08
14.34458828,-0.89,-0.03,-0.06
14.36139011,-0.96,-0.09,0
14.36354518,-0.98,-0.19,0.03
14.37438726,-0.99,-0.19,0.07
14.38316917,-0.99,-0.21,0.14
14.39455605,-1,-0.26,0.16
14.4033432,-1.12,-0.22,0.19
14.41359901,-1.27,-0.15,0.14
14.4235363,-1.43,-0.03,0.03
14.43587112,-1.57,0.11,-0.1
14.44478226,-1.58,0.24,-0.19
14.46147203,-1.57,0.36,-0.17
14.46327925,-1.57,0.33,-0.04
14.47472119,-1.55,0.16,0.15
14.48306918,-1.59,-0.08,0.35
14.4942522,-1.71,-0.29,0.58
14.50331926,-1.87,-0.38,0.73
14.51322031,-2.03,-0.29,0.78
14.52327108,-2.14,-0.08,0.77
14.53511715,-2.23,0.19,0.76
14.54430532,-2.29,0.39,0.77
14.5613451,-2.22,0.54,0.84
14.56366205,-2.05,0.66,0.96
14.5740962,-1.84,0.66,1.14
14.58332419,-1.63,0.49,1.34
14.59409523,-1.5,0.11,1.51
14.60297012,-1.4,-0.46,1.53
14.61314631,-1.25,-0.76,1.38
14.623909,-1.08,-0.62,1.14
14.63512015,-0.85,-0.22,0.81
14.64471197,-0.53,0.3,0.43
14.66147017,0.2,0.99,-0.45
14.6634562,0.2,0.99,-0.45
14.67379522,0.39,1.26,-0.76
14.68305016,0.43,1.44,-0.9
14.6934123,0.33,1.37,-0.85
14.70267916,0.19,1.12,-0.6
14.71293306,0.07,0.78,-0.3
14.72272825,0.04,0.41,-0.15
14.7343483,0.07,0.07,-0.1
14.74367714,0.06,-0.17,-0.03
14.75930715,0.01,-0.34,0.1
14.76336813,-0.03,-0.48,0.26
14.77394199,0.04,-0.6,0.34
14.78260326,0.19,-0.67,0.3
14.79381227,0.34,-0.73,0.12
14.80283308,0.46,-0.71,-0.13
14.8135581,0.55,-0.57,-0.33
14.82309103,0.63,-0.31,-0.46
14.8345511,0.7,-0.06,-0.53
14.84397697,0.75,0.13,-0.48
14.8603611,0.8,0.23,-0.36
14.86303902,0.94,0.14,-0.28
14.87346315,1.24,-0.15,-0.32
14.88288212,1.48,-0.58,-0.48
14.89345598,1.47,-0.99,-0.66
14.90237713,1.54,-1.22,-0.86
14.91252232,1.65,-1.14,-1
14.92248106,1.8,-0.75,-0.9
14.93422318,2.08,-0.18,-0.61
14.94369411,2.4,0.16,-0.39
14.96021914,2.64,0.05,-0.35
14.96239114,2.4,-0.44,-0.34
14.97351122,2.06,-1.1,-0.44
14.98242998,1.93,-1.12,-0.63
14.99311614,1.91,-0.27,-0.48
15.00241017,1.8,0.76,-0.03
15.01242399,1.82,0.82,0.08
15.02254105,1.88,0.22,-0.1
15.0339222,1.88,-0.28,-0.26
15.04404831,1.89,-0.26,-0.16
15.05931902,1.95,0.19,0.14
15.06295919,1.81,0.32,0.47
15.07330608,1.7,-0.2,0.56
15.08218527,1.51,-0.38,0.34
15.09305215,1.17,-0.1,-0.02
15.10187221,0.98,0.37,-0.31
15.11230898,0.92,0.88,-0.29
15.12212706,0.98,0.8,-0.03
15.13373899,1.13,0.21,0.18
15.14324331,1.3,-0.23,0.42
15.15995026,1.32,-0.48,0.53
15.16227722,1.19,-0.5,0.51
15.17300701,0.96,-0.22,0.39
15.18180132,0.72,0.16,0.16
15.19313002,0.74,0.51,-0.01
15.20168018,0.82,0.53,0.01
15.21191502,0.77,0.12,0.06
15.22171116,0.65,-0.01,0.2
15.23383117,0.44,-0.07,0.26
15.24321032,0.26,0.01,0.13
15.26011801,0.19,0.2,-0.01
15.26217914,0.15,0.22,-0.1
15.27309418,0.13,0.21,-0.12
15.28161001,0.15,0.19,0
15.29250216,0.13,-0.01,0.19
15.30180502,0.07,-0.12,0.29
15.31192613,0.05,-0.05,0.28
15.32153225,0.03,-0.02,0.24
15.33337212,-0.02,-0.01,0.18
15.34198999,-0.02,0.08,0.11
15.35893011,-0.03,0.06,0.09
15.36175013,-0.09,0,0.06
15.3729341,-0.17,-0.01,0
15.38154817,-0.25,-0.02,-0.06
15.3927722,-0.29,0,-0.13
15.40171719,-0.33,-0.03,-0.16
