"time","wx","wy","wz"
11.478469133377075,-0.25,-0.17,-0.15
11.48879098892212,-0.2,-0.28,-0.24
11.498789072036743,-0.1,-0.29,-0.31
11.50888729095459,0.07,-0.09,-0.3
11.518965244293213,0.16,0.07,-0.24
11.528995990753174,0.13,0.09,-0.19
11.546267032623291,0.11,0.08,-0.13
11.552297115325928,0.13,0.0,-0.16
11.559964179992676,0.17,-0.1,-0.26
11.568734169006348,0.28,-0.01,-0.31
11.578758239746094,0.34,0.07,-0.36
11.588979244232178,0.33,0.06,-0.39
11.599605083465576,0.31,0.08,-0.38
11.609267234802246,0.22,0.04,-0.38
11.61946415901184,0.23,-0.02,-0.4
11.629783153533936,0.35,-0.06,-0.42
11.646944046020508,0.45,0.06,-0.42
11.65263319015503,0.46,0.18,-0.43
11.660353183746338,0.41,0.15,-0.45
11.66924524307251,0.36,0.08,-0.46
11.679249286651611,0.32,0.03,-0.53
11.689439296722412,0.37,0.01,-0.62
11.6998131275177,0.46,0.05,-0.66
11.710155010223389,0.51,0.12,-0.68
11.719940185546875,0.47,0.13,-0.71
11.729971170425415,0.43,0.1,-0.7
11.747925281524658,0.36,0.05,-0.68
11.754002094268799,0.31,0.02,-0.71
11.761847972869873,0.33,0.03,-0.75
11.769704103469849,0.37,0.08,-0.78
11.77985429763794,0.45,0.11,-0.86
11.789906978607178,0.54,0.16,-0.96
11.800299167633057,0.58,0.29,-0.97
11.81014609336853,0.5,0.25,-0.98
11.820450067520142,0.45,0.22,-1.0
11.83050012588501,0.39,0.16,-1.03
11.846119165420532,0.36,0.12,-1.09
11.852087020874023,0.37,0.14,-1.17
11.861356258392334,0.37,0.14,-1.26
11.870168209075928,0.37,0.1,-1.34
11.880701065063477,0.38,0.12,-1.36
11.890376091003418,0.33,0.12,-1.35
11.900753021240234,0.28,0.09,-1.32
11.910722255706787,0.28,0.09,-1.3
11.920971155166626,0.28,0.1,-1.31
11.930941104888916,0.29,0.06,-1.35
11.94831895828247,0.33,0.13,-1.38
11.954036235809326,0.33,0.13,-1.38
11.961699962615967,0.36,0.14,-1.39
11.970709085464478,0.39,0.3,-1.38
11.980952262878418,0.38,0.35,-1.38
11.990844249725342,0.37,0.33,-1.38
12.00119924545288,0.34,0.29,-1.39
12.011431217193604,0.33,0.25,-1.41
12.021399021148682,0.33,0.2,-1.42
12.031506061553955,0.35,0.12,-1.42
12.04916000366211,0.39,0.05,-1.38
12.055333137512207,0.41,0.13,-1.26
12.063112258911133,0.4,0.28,-1.13
12.07141923904419,0.36,0.39,-1.04
12.081311225891113,0.3,0.42,-0.98
12.091366291046143,0.25,0.4,-0.95
12.10165023803711,0.22,0.33,-0.96
12.111777067184448,0.23,0.29,-1.0
12.121780157089233,0.25,0.24,-1.06
12.131961107254028,0.29,0.22,-1.05
12.148092269897461,0.33,0.23,-1.0
12.15405011177063,0.36,0.2,-0.9
12.162565231323242,0.4,0.22,-0.77
12.171630144119263,0.35,0.21,-0.67
12.181714057922363,0.29,0.26,-0.6
12.191857099533081,0.26,0.24,-0.58
12.20210599899292,0.26,0.13,-0.52
12.212476253509521,0.26,-0.01,-0.37
12.222434043884277,0.27,-0.05,-0.14
12.232415199279785,0.28,0.15,0.11
12.251585006713867,0.26,0.39,0.25
12.256288051605225,0.18,0.49,0.23
12.263838291168213,0.13,0.43,0.13
12.27213716506958,0.12,0.24,0.02
12.282304286956787,0.14,0.11,-0.06
12.292392253875732,0.15,0.01,-0.11
12.302667140960693,0.13,-0.05,-0.13
12.31273603439331,0.11,-0.05,-0.12
12.322850227355957,0.09,0.01,-0.07
12.333001136779785,0.07,0.08,-0.01
12.349576950073242,0.04,0.11,0.02
12.355892181396484,0.01,0.09,0.02
12.363681077957153,0.0,0.05,0.04
12.372590065002441,0.02,0.05,0.11
12.382696151733398,0.03,0.12,0.15
12.39281415939331,0.01,0.2,0.1
12.40306806564331,-0.02,0.21,0.01
12.41322112083435,-0.04,0.08,-0.07
12.423377990722656,-0.05,-0.06,-0.12
12.433681964874268,-0.03,-0.16,-0.12
12.449159145355225,-0.02,-0.19,-0.04
12.455698013305664,-0.01,-0.09,0.11
12.465789079666138,-0.02,0.04,0.24
12.47307300567627,-0.06,0.14,0.32
12.483321189880371,-0.11,0.15,0.3
12.493295192718506,-0.14,0.08,0.21
12.503715991973877,-0.12,-0.03,0.12
12.513669967651367,-0.08,-0.12,0.07
12.523790121078491,-0.05,-0.12,0.04
12.533912181854248,-0.04,-0.08,0.04
12.551443099975586,-0.06,-0.01,0.06
12.557621955871582,-0.07,0.04,0.08
12.565875053405762,-0.09,0.04,0.09
12.573590278625488,-0.11,-0.04,0.13
12.583706140518188,-0.1,-0.08,0.22
12.593797206878662,-0.08,-0.08,0.32
12.60384225845337,-0.09,-0.03,0.43
12.614166259765625,-0.09,0.06,0.5
12.624304294586182,-0.09,0.11,0.48
12.634389162063599,-0.08,0.08,0.41
12.650187015533447,-0.06,-0.05,0.32
12.656190156936646,-0.04,-0.26,0.3
12.665296077728271,-0.03,-0.4,0.37
12.674044132232666,0.0,-0.32,0.52
12.684508085250854,-0.05,-0.1,0.72
12.694287300109863,-0.13,0.18,0.86
12.704321146011353,-0.14,0.21,0.83
12.71468710899353,-0.12,-0.02,0.76
12.72480297088623,-0.09,-0.25,0.75
12.734909057617188,0.01,-0.4,0.79
12.75066328048706,0.09,-0.53,0.88
12.758059978485107,0.03,-0.43,1.05
12.765704154968262,-0.13,0.05,1.27
12.774563074111938,-0.28,0.36,1.32
12.784629106521606,-0.35,0.27,1.2
12.794865131378174,-0.28,0.07,1.06
12.805119037628174,-0.14,-0.16,0.94
12.815129280090332,0.01,-0.34,0.88
12.825297117233276,0.04,-0.39,0.92
12.835384130477905,-0.03,-0.21,1.04
12.8509521484375,-0.15,0.06,1.17
12.858378171920776,-0.22,0.13,1.21
12.866039276123047,-0.23,-0.0,1.24
12.875002145767212,-0.21,-0.14,1.28
12.885308265686035,-0.17,-0.22,1.31
12.895246982574463,-0.2,0.01,1.4
12.905816078186035,-0.3,0.38,1.48
12.915744066238403,-0.37,0.34,1.37
12.92579698562622,-0.34,0.02,1.12
12.936140060424805,-0.26,-0.19,0.9
12.952431201934814,-0.25,-0.21,0.81
12.958374977111816,-0.29,-0.31,0.76
12.966894149780273,-0.23,-0.46,0.71
12.975497245788574,-0.16,-0.43,0.74
12.985532283782959,-0.18,-0.33,0.82
12.995745182037354,-0.25,-0.15,0.96
13.005773067474365,-0.29,-0.1,1.06
13.01612114906311,-0.3,-0.09,1.14
13.0260591506958,-0.35,-0.06,1.19
13.036293983459473,-0.38,-0.13,1.14
13.05203628540039,-0.34,0.01,1.13
13.059446096420288,-0.36,0.03,1.05
13.067114114761353,-0.35,-0.18,0.9
13.076113224029541,-0.31,-0.31,0.84
13.086214065551758,-0.28,-0.41,0.8
13.096367120742798,-0.29,-0.32,0.85
13.106261253356934,-0.39,-0.05,0.98
13.116539001464844,-0.44,-0.06,0.97
13.126753091812134,-0.37,-0.04,0.92
13.136806964874268,-0.33,-0.04,0.85
13.151793003082275,-0.27,0.06,0.79
13.159168243408203,-0.32,0.19,0.82
13.167026996612549,-0.39,0.09,0.78
13.176607131958008,-0.41,0.04,0.7
13.186561107635498,-0.53,-0.0,0.63
13.196805000305176,-0.6,-0.24,0.51
13.20704698562622,-0.51,-0.49,0.38
13.217057228088379,-0.38,-0.43,0.33
13.227095127105713,-0.37,-0.16,0.41
13.237264156341553,-0.5,-0.05,0.49
13.25301218032837,-0.57,-0.18,0.49
13.258856296539307,-0.6,-0.23,0.52
13.26856803894043,-0.57,-0.25,0.48
13.277011156082153,-0.44,-0.14,0.38
13.287014961242676,-0.37,0.02,0.33
13.297231197357178,-0.37,-0.03,0.3
13.307545185089111,-0.45,-0.1,0.29
13.317548274993896,-0.53,-0.14,0.25
13.327660083770752,-0.56,-0.27,0.15
13.337751150131226,-0.45,-0.24,0.07
